customer_id,age,gender,city,tenure_months,plan_type,monthly_charges,payment_method,auto_renew,last_payment_status,avg_sessions_per_week,avg_session_duration,days_since_last_login,feature_usage_score,support_tickets,avg_ticket_resolution_days,complaints_flag,churn
CUST_04493,20,Male,Hyderabad,12,Basic,299,UPI,1,Failed,2.09,35.78,62,45.52,2,0.5,0,0
CUST_04494,23,Male,Pune,35,Standard,499,Credit Card,1,Success,5.96,20.42,38,80.65,2,3.54,1,1
CUST_04495,32,Female,Hyderabad,32,Basic,299,Credit Card,1,Success,22.32,16.81,67,66.81,3,4.05,1,1
CUST_04496,44,Male,Bangalore,9,Standard,299,Debit Card,1,Success,5.84,20.31,44,45.55,2,4.37,1,1
CUST_04497,27,Female,Chennai,14,Basic,299,NetBanking,1,Success,0.3,20.9,16,57.92,2,2.7,1,0
CUST_04498,26,Female,Mumbai,13,Basic,299,Debit Card,0,Success,3.24,30.64,58,39.23,1,3.98,0,1
CUST_04499,50,Female,Hyderabad,44,Premium,799,UPI,1,Success,7.36,20.16,79,45.73,1,3.68,0,1
CUST_04500,49,Male,Hyderabad,33,Premium,499,Credit Card,1,Success,3.91,33.16,58,37.12,0,0.5,0,1
CUST_04501,23,Female,Mumbai,32,Basic,299,UPI,0,Success,15.09,17.3,7,79.13,0,4.68,0,0
CUST_04502,58,Female,Mumbai,19,Standard,499,Credit Card,1,Success,0.28,24.01,29,58.58,1,2.76,0,0
CUST_04503,53,Female,Hyderabad,30,Basic,299,NetBanking,1,Success,1.72,13.28,2,41.17,0,3.35,0,0
CUST_04504,19,Male,Bangalore,16,Standard,499,Debit Card,0,Success,1.25,11.57,16,70.35,1,2.07,0,0
CUST_04505,46,Male,Mumbai,12,Standard,499,UPI,0,Success,7.3,28.27,50,60.03,2,4.05,0,1
CUST_04506,21,Male,Chennai,10,Basic,799,NetBanking,1,Success,3.71,25.69,23,81.01,1,3.54,0,0
CUST_04507,18,Female,Chennai,2,Standard,299,UPI,1,Success,0.74,20,79,62.67,2,0.5,0,1
CUST_04508,36,Female,Bangalore,18,Basic,499,Credit Card,1,Success,1.68,15.33,63,31.26,0,1.97,0,1
CUST_04509,43,Male,Pune,13,Basic,799,UPI,0,Success,3.7,12.99,83,50.07,1,5.13,0,1
CUST_04510,42,Male,Delhi,29,Premium,799,NetBanking,1,Success,27.77,28.18,73,36.86,1,4.2,1,1
CUST_04511,27,Male,Bangalore,24,Standard,299,NetBanking,0,Success,2.27,17.71,87,71.26,0,2.51,0,1
CUST_04512,32,Female,Hyderabad,38,Standard,499,Debit Card,1,Success,0.85,40.95,70,81.69,2,2.52,0,1
CUST_04513,39,Female,Delhi,12,Standard,299,UPI,1,Success,3.44,26.43,48,29.12,0,1.67,0,1
CUST_04514,38,Male,Hyderabad,29,Standard,499,Credit Card,1,Success,1.86,29.95,19,57.51,1,1.75,0,0
CUST_04515,39,Male,Chennai,22,Standard,299,UPI,0,Failed,4.17,38.78,76,83.06,0,3.3,0,0
CUST_04516,53,Male,Mumbai,36,Basic,799,Debit Card,0,Success,3.14,16.41,28,28.82,1,5.46,1,0
CUST_04517,51,Female,Hyderabad,1,Standard,299,Credit Card,0,Success,5.85,29.18,9,51.3,0,2.53,0,0
CUST_04518,47,Female,Chennai,43,Standard,499,Credit Card,0,Success,12.28,29.71,8,60,0,3.05,0,0
CUST_04519,42,Female,Bangalore,40,Standard,499,Debit Card,0,Success,1.12,19.52,70,81.35,3,1.91,0,1
CUST_04520,62,Male,Hyderabad,34,Standard,799,Credit Card,1,Failed,8.61,9.34,62,70.89,0,2.86,0,0
CUST_04521,45,Female,Chennai,34,Basic,499,NetBanking,1,Success,14.91,3.13,32,74.98,2,3.51,1,1
CUST_04522,18,Male,Mumbai,33,Standard,299,NetBanking,1,Failed,2.34,15.63,23,72.05,4,5.85,1,0
CUST_04523,62,Female,Hyderabad,4,Basic,299,Credit Card,1,Success,0.6,35.86,79,52.54,1,4.76,0,1
CUST_04524,21,Male,Pune,38,Standard,299,UPI,0,Failed,8.63,16.87,31,92.87,3,4.76,0,0
CUST_04525,24,Female,Chennai,30,Standard,799,Credit Card,1,Success,6.04,34.31,3,46.58,0,2.32,0,0
CUST_04526,26,Female,Hyderabad,46,Premium,499,UPI,0,Success,1.2,17.08,61,4.43,1,1.63,0,1
CUST_04527,53,Female,Mumbai,20,Standard,499,Debit Card,1,Success,2.95,25.16,77,23.99,0,3,0,1
CUST_04528,36,Female,Hyderabad,26,Premium,299,NetBanking,1,Success,4.31,30,21,57.66,2,2.09,0,0
CUST_04529,18,Male,Hyderabad,15,Standard,799,NetBanking,1,Success,0.93,35.01,22,53.37,2,2.34,0,0
CUST_04530,27,Male,Pune,7,Premium,499,Debit Card,0,Failed,6.27,20.1,89,49.27,0,3.41,0,0
CUST_04531,53,Female,Chennai,7,Standard,799,Debit Card,0,Success,5.85,18.3,25,63,2,3.96,0,0
CUST_04532,26,Male,Delhi,29,Premium,499,NetBanking,0,Success,10.91,4.92,48,84.01,5,4.81,1,1
CUST_04533,62,Male,Hyderabad,23,Basic,299,Debit Card,1,Failed,4.19,20.42,43,69.08,0,3.77,0,0
CUST_04534,63,Male,Delhi,34,Basic,299,Credit Card,1,Success,4.27,57.92,21,72.97,1,3.22,1,0
CUST_04535,59,Female,Bangalore,20,Standard,299,Credit Card,1,Success,4.83,22.53,66,38.4,0,1.78,1,1
CUST_04536,49,Male,Hyderabad,15,Premium,499,UPI,0,Success,1.6,10.5,41,49.61,2,4.82,0,1
CUST_04537,49,Male,Delhi,33,Standard,499,UPI,1,Failed,7.11,23.2,51,74.01,3,4.17,0,0
CUST_04538,23,Male,Bangalore,17,Basic,299,UPI,1,Success,5.43,32.12,16,62.16,3,2.36,1,0
CUST_04539,55,Male,Pune,20,Standard,299,Credit Card,0,Success,9.14,18.73,13,69.54,3,4.27,0,0
CUST_04540,34,Female,Chennai,13,Standard,299,NetBanking,0,Success,7.32,13.84,63,72.27,0,3.17,0,1
CUST_04541,27,Other,Hyderabad,44,Basic,799,UPI,1,Success,5.09,50.13,44,63.32,1,4.7,1,1
CUST_04542,44,Female,Chennai,24,Standard,299,Credit Card,1,Success,0.88,28.72,63,91.64,1,2.64,0,1
CUST_04543,52,Male,Bangalore,47,Premium,299,NetBanking,0,Success,12.58,40.32,29,49.37,1,2.7,0,0
CUST_04544,38,Female,Chennai,37,Premium,299,Debit Card,0,Success,2.29,21,12,43.62,1,0.62,0,0
CUST_04545,42,Female,Chennai,7,Basic,499,Credit Card,1,Success,16.66,42.73,25,24.7,5,2.31,0,0
CUST_04546,45,Male,Mumbai,8,Basic,499,Debit Card,0,Success,2.57,34.07,31,74.97,1,5.5,0,1
CUST_04547,64,Female,Bangalore,23,Basic,799,UPI,0,Success,0.79,30.11,45,48.6,0,7,1,1
CUST_04548,32,Female,Chennai,14,Basic,299,NetBanking,1,Success,10.81,12.71,50,85.32,1,3.67,0,1
CUST_04549,21,Female,Delhi,4,Basic,499,Credit Card,1,Success,7.93,17.64,86,64.96,1,2.26,0,1
CUST_04550,46,Female,Bangalore,21,Premium,299,UPI,1,Success,7.72,29.5,33,53.22,0,2.59,1,1
CUST_04551,26,Male,Mumbai,46,Basic,799,UPI,1,Success,0.47,21.53,75,38.91,2,2.93,1,1
CUST_04552,44,Male,Hyderabad,10,Premium,299,NetBanking,1,Success,10.57,28.73,86,76.93,0,2.5,0,1
CUST_04553,43,Female,Pune,22,Premium,299,Debit Card,1,Success,4.54,20.23,27,58.92,1,4.19,0,0
CUST_04554,36,Male,Chennai,30,Basic,499,UPI,1,Success,3.18,29.21,18,65.36,2,0.94,0,0
CUST_04555,45,Male,Delhi,30,Premium,299,NetBanking,0,Success,12.22,18.45,47,72.09,0,3.05,0,1
CUST_04556,34,Female,Mumbai,16,Standard,299,NetBanking,0,Success,5.48,29.5,71,65.32,1,5.75,0,1
CUST_04557,60,Female,Bangalore,11,Standard,499,Credit Card,0,Success,0.71,14.91,33,43,0,4.57,1,1
CUST_04558,58,Male,Pune,22,Basic,499,UPI,1,Failed,3.67,21.57,15,70.43,0,6.07,1,0
CUST_04559,59,Female,Pune,29,Standard,499,Debit Card,1,Success,5.06,22.85,70,76.4,2,2.8,1,1
CUST_04560,37,Female,Chennai,25,Basic,499,Debit Card,0,Success,11.44,15.98,26,67.2,2,2.04,0,0
CUST_04561,62,Female,Mumbai,14,Standard,499,UPI,1,Success,1.64,18.58,50,72.65,0,3.48,0,1
CUST_04562,57,Male,Mumbai,14,Basic,499,Debit Card,0,Success,7.91,27.8,83,74.51,0,1.86,0,1
CUST_04563,56,Male,Delhi,2,Standard,499,NetBanking,0,Failed,8.04,32.08,53,52.08,2,2.23,1,0
CUST_04564,40,Male,Hyderabad,13,Basic,499,NetBanking,1,Success,0.69,27.51,16,51.33,0,2.69,0,0
CUST_04565,64,Male,Hyderabad,3,Basic,299,UPI,1,Success,0.09,30.07,71,100,2,4.84,0,1
CUST_04566,49,Male,Hyderabad,30,Standard,299,Debit Card,0,Success,4.35,25.86,67,86.52,1,4.41,1,1
CUST_04567,64,Male,Pune,18,Standard,499,NetBanking,0,Failed,7.79,18.05,85,59.04,1,3.77,0,0
CUST_04568,50,Male,Pune,36,Standard,499,UPI,0,Success,4.04,7.73,0,73.66,0,3.16,0,0
CUST_04569,63,Female,Bangalore,21,Basic,799,NetBanking,1,Success,8.39,19.7,13,41.25,1,5.65,1,0
CUST_04570,22,Male,Pune,19,Premium,299,UPI,1,Success,4.87,23.78,6,48.02,1,3.66,0,0
CUST_04571,60,Female,Pune,16,Standard,299,Credit Card,1,Success,5.3,18.72,63,35.06,0,1.63,1,1
CUST_04572,51,Female,Mumbai,28,Basic,299,Credit Card,1,Success,0.14,40.53,71,65.71,0,3.26,0,1
CUST_04573,57,Male,Bangalore,4,Standard,299,UPI,1,Success,0.46,27.76,7,65.95,0,1.59,0,0
CUST_04574,28,Female,Mumbai,15,Standard,499,Credit Card,1,Success,6.46,24.08,53,81.68,1,2.22,0,1
CUST_04575,20,Female,Delhi,1,Basic,499,Credit Card,1,Success,7.2,30.47,23,55.76,1,5.08,1,0
CUST_04576,50,Male,Delhi,47,Standard,499,Debit Card,0,Success,3.91,45.22,54,81.33,1,3.47,1,1
CUST_04577,28,Female,Bangalore,16,Premium,499,Credit Card,1,Success,4.46,22.18,0,73.06,0,3.17,0,0
CUST_04578,33,Male,Bangalore,20,Standard,799,Debit Card,1,Success,4.76,15.36,71,100,0,3.4,0,1
CUST_04579,35,Female,Pune,33,Basic,799,Credit Card,1,Success,0.55,28.22,68,93.34,1,2.89,0,1
CUST_04580,47,Male,Delhi,17,Premium,499,Credit Card,0,Success,5.51,13.51,31,89.84,1,0.5,0,1
CUST_04581,27,Female,Chennai,5,Basic,799,NetBanking,0,Success,3.25,15.47,0,76.71,2,4.11,0,0
CUST_04582,35,Male,Hyderabad,5,Premium,499,UPI,0,Success,4.61,39.24,65,42.12,1,4.01,1,1
CUST_04583,55,Female,Pune,39,Basic,799,Credit Card,0,Success,4.14,37.96,41,65.86,2,3.28,0,1
CUST_04584,36,Male,Hyderabad,13,Standard,799,UPI,1,Success,7.2,31.5,78,100,0,1.97,1,1
CUST_04585,53,Female,Delhi,44,Standard,799,UPI,1,Success,1.92,28.9,8,70.14,1,5.67,0,0
CUST_04586,30,Female,Hyderabad,36,Basic,499,NetBanking,1,Success,2.34,12.79,75,43.56,0,2.29,0,1
CUST_04587,63,Male,Chennai,30,Premium,799,UPI,1,Success,2.48,16.91,73,66.72,2,1.81,0,1
CUST_04588,20,Female,Chennai,4,Standard,499,UPI,1,Success,7.19,38.23,23,40.21,2,3.16,1,0
CUST_04589,27,Male,Mumbai,23,Basic,299,Credit Card,1,Success,2.82,19.93,18,42.88,1,4.07,0,0
CUST_04590,55,Female,Bangalore,21,Standard,299,NetBanking,1,Success,0.97,17,50,68.26,0,3.75,0,1
CUST_04591,18,Female,Hyderabad,21,Standard,799,UPI,1,Success,20.38,23.1,80,74.79,3,3.86,1,1
CUST_04592,44,Female,Chennai,6,Basic,299,Credit Card,1,Failed,3.4,30.77,1,44.04,0,4.79,0,0
CUST_04593,63,Female,Bangalore,24,Premium,499,NetBanking,1,Success,0.58,22.92,9,48.81,1,3.44,0,0
CUST_04594,25,Male,Bangalore,47,Premium,299,Credit Card,1,Success,5.55,23.22,68,31.47,1,5.02,0,1
CUST_04595,63,Male,Mumbai,31,Basic,299,NetBanking,1,Success,6.72,3.22,5,57.41,1,3.76,1,0
CUST_04596,59,Male,Bangalore,19,Standard,799,NetBanking,0,Success,3.47,24.29,61,21.08,3,2.88,0,1
CUST_04597,34,Female,Bangalore,38,Basic,799,Debit Card,0,Success,5.2,34.97,65,54.02,1,2.34,0,1
CUST_04598,26,Male,Pune,12,Premium,499,Debit Card,0,Success,0.95,24.31,7,61.59,2,5.09,0,0
CUST_04599,23,Female,Delhi,14,Premium,299,Debit Card,1,Success,2.29,45.7,67,24.88,0,3.99,0,1
CUST_04600,60,Female,Mumbai,12,Basic,499,UPI,1,Success,0.88,17.78,58,39.85,1,2.52,0,1
CUST_04601,42,Male,Mumbai,15,Premium,499,Credit Card,0,Success,2.45,20.1,49,58.8,1,2.35,1,1
CUST_04602,56,Female,Hyderabad,19,Standard,299,NetBanking,1,Success,4.14,18.29,35,56.07,2,1.47,0,1
CUST_04603,45,Male,Bangalore,28,Basic,299,Credit Card,0,Success,2.92,18.02,7,56.99,2,5.55,0,0
CUST_04604,50,Male,Hyderabad,40,Premium,499,UPI,1,Success,4.5,30.37,16,65.76,2,3.73,1,0
CUST_04605,54,Female,Pune,41,Standard,299,Debit Card,0,Success,3.48,22.25,58,26.57,1,5.21,1,1
CUST_04606,26,Male,Chennai,5,Standard,499,Debit Card,1,Success,1.91,44.44,77,74.17,3,6.16,0,1
CUST_04607,35,Male,Bangalore,5,Standard,299,Credit Card,1,Success,0.77,27.47,7,53.63,1,5.82,1,0
CUST_04608,38,Female,Chennai,6,Basic,499,Credit Card,1,Success,1.46,16.28,88,48.08,1,2.4,0,1
CUST_04609,19,Male,Delhi,23,Basic,299,NetBanking,0,Success,1.12,15.07,77,22.7,0,7.36,1,1
CUST_04610,60,Other,Pune,3,Premium,799,Credit Card,1,Success,6.15,41.67,86,54.65,2,4.16,1,1
CUST_04611,55,Other,Bangalore,37,Standard,499,NetBanking,1,Success,8.57,27.21,42,70.24,1,1.27,0,1
CUST_04612,57,Male,Hyderabad,33,Premium,299,NetBanking,1,Success,6.37,38.05,62,62.83,1,3.39,0,1
CUST_04613,53,Male,Hyderabad,43,Basic,499,Debit Card,1,Success,5.16,25.7,80,63.42,0,3.18,0,1
CUST_04614,60,Female,Bangalore,21,Standard,799,Credit Card,1,Success,1.84,25.16,11,53.22,4,3.66,0,0
CUST_04615,54,Male,Hyderabad,20,Premium,799,Debit Card,1,Success,6.21,38.4,83,58.79,2,3.46,0,1
CUST_04616,32,Male,Bangalore,1,Basic,499,NetBanking,1,Success,4.65,28.73,55,37.85,2,3.95,1,1
CUST_04617,45,Female,Mumbai,39,Basic,299,Debit Card,1,Success,0.24,28.62,48,59.9,4,1.96,0,1
CUST_04618,35,Male,Hyderabad,47,Standard,499,Debit Card,1,Success,11.91,20.95,51,50.18,2,3.49,0,1
CUST_04619,51,Female,Bangalore,17,Basic,799,NetBanking,1,Success,0.42,33.71,10,37.5,0,2.38,1,0
CUST_04620,39,Male,Bangalore,29,Basic,499,UPI,1,Success,3.49,24.26,26,75.09,3,3.31,0,0
CUST_04621,28,Male,Hyderabad,8,Premium,799,UPI,0,Success,3.6,19.45,61,28.5,0,2.76,1,1
CUST_04622,30,Male,Mumbai,26,Premium,299,Credit Card,1,Success,9.07,46.52,8,70.49,3,2.4,0,0
CUST_04623,21,Other,Hyderabad,28,Standard,299,Debit Card,1,Failed,12.21,22,81,71.74,1,4.15,1,0
CUST_04624,39,Female,Bangalore,34,Premium,799,Credit Card,0,Success,14.04,17.1,35,49.46,1,3.77,1,1
CUST_04625,24,Female,Mumbai,26,Premium,499,Debit Card,0,Success,4.22,36.37,45,80.61,0,3.65,0,1
CUST_04626,60,Male,Chennai,13,Standard,299,Credit Card,1,Failed,5.68,31.79,83,49.03,2,2.35,1,0
CUST_04627,41,Male,Delhi,44,Basic,299,Credit Card,1,Success,0.46,18.37,28,47.78,1,3.88,0,0
CUST_04628,21,Male,Hyderabad,37,Basic,799,NetBanking,0,Success,3.35,24.21,67,35.99,1,2.96,0,1
CUST_04629,45,Female,Pune,13,Basic,299,UPI,0,Failed,11.41,31.69,78,59.83,0,2.39,0,0
CUST_04630,32,Female,Bangalore,38,Basic,299,UPI,1,Success,3.04,27.11,40,40.83,0,4.52,0,1
CUST_04631,18,Female,Mumbai,25,Basic,299,UPI,0,Success,0.36,32.86,27,44.17,1,4.24,1,0
CUST_04632,20,Male,Mumbai,47,Basic,799,NetBanking,1,Success,1.12,24.93,63,58.69,1,0.5,0,1
CUST_04633,31,Female,Chennai,23,Basic,799,UPI,1,Success,2.81,33.18,23,59.53,3,0.5,0,0
CUST_04634,55,Male,Hyderabad,22,Basic,499,NetBanking,1,Success,1.36,21.91,15,85.12,0,5.36,0,0
CUST_04635,18,Other,Pune,21,Standard,499,Debit Card,0,Success,2.49,18.54,21,78.62,1,1.13,0,0
CUST_04636,55,Male,Mumbai,30,Basic,299,NetBanking,0,Success,2.02,35.53,46,71.02,2,1.03,0,1
CUST_04637,55,Female,Chennai,11,Premium,299,Credit Card,1,Success,1.92,27.91,16,57.07,3,2.79,0,0
CUST_04638,38,Male,Bangalore,4,Basic,799,Credit Card,1,Success,0.48,31.87,0,51.92,3,3.4,0,0
CUST_04639,46,Male,Chennai,33,Premium,299,Debit Card,0,Success,10.72,37.24,30,59.47,1,2.27,0,1
CUST_04640,22,Female,Hyderabad,47,Premium,499,Debit Card,1,Success,5.9,19.27,88,48.87,0,0.5,1,1
CUST_04641,27,Male,Chennai,12,Standard,499,Credit Card,1,Success,4.88,30.32,11,45.98,0,3.23,0,0
CUST_04642,45,Male,Mumbai,9,Standard,299,UPI,1,Success,4.66,48.2,19,58.42,1,5.7,0,0
CUST_04643,38,Female,Mumbai,32,Premium,499,UPI,1,Success,2.53,23.4,18,42.43,0,0.94,0,0
CUST_04644,24,Female,Delhi,11,Basic,499,UPI,0,Success,8.67,12.94,4,43.66,1,5.47,0,0
CUST_04645,20,Female,Chennai,37,Premium,499,Debit Card,0,Success,13.3,33.22,14,79.1,1,2.58,0,0
CUST_04646,62,Male,Bangalore,24,Premium,299,Credit Card,0,Failed,0.03,8.35,24,32.41,1,5.68,1,0
CUST_04647,64,Female,Pune,7,Standard,299,NetBanking,0,Success,0.41,14.02,34,39.2,1,3.94,0,1
CUST_04648,37,Female,Pune,8,Basic,499,Debit Card,1,Failed,5.62,25.06,54,85.47,1,2.18,1,0
CUST_04649,36,Male,Hyderabad,33,Standard,799,Credit Card,1,Success,1.35,24.71,62,52.16,1,3.95,1,1
CUST_04650,52,Female,Delhi,25,Standard,299,UPI,0,Success,12.14,26.88,46,87.52,2,4.97,0,1
CUST_04651,21,Male,Chennai,1,Standard,799,UPI,1,Success,5.5,47.07,66,36.65,1,0.81,1,1
CUST_04652,22,Male,Bangalore,3,Standard,499,UPI,1,Success,2.3,25.85,81,61.48,3,3.17,1,1
CUST_04653,18,Male,Delhi,40,Basic,799,Credit Card,1,Success,2.68,19.23,63,75.44,1,4.55,0,1
CUST_04654,21,Male,Mumbai,28,Basic,299,UPI,1,Success,5.87,18.59,21,41.88,1,2.49,0,0
CUST_04655,29,Female,Hyderabad,43,Standard,299,Credit Card,1,Failed,0.76,20.44,79,93.49,0,1.03,0,0
CUST_04656,44,Female,Chennai,33,Basic,299,Debit Card,1,Success,10.75,12.86,78,52.19,1,6.07,0,1
CUST_04657,59,Female,Pune,46,Basic,299,NetBanking,0,Success,0.02,30.6,68,70.18,0,0.5,0,1
CUST_04658,40,Female,Bangalore,1,Basic,799,UPI,0,Success,19.3,28.02,76,46.44,0,2.53,0,1
CUST_04659,42,Male,Mumbai,38,Basic,299,Debit Card,1,Success,0.92,29.67,73,89.83,3,2.89,0,1
CUST_04660,38,Female,Delhi,27,Standard,499,Debit Card,1,Success,6.78,33.01,79,66.07,2,6.14,0,1
CUST_04661,41,Female,Hyderabad,38,Basic,299,Credit Card,0,Success,0.2,31.19,1,100,3,0.5,0,0
CUST_04662,42,Male,Delhi,35,Premium,499,Debit Card,1,Success,2.82,11.19,24,83.58,1,2.98,0,0
CUST_04663,62,Female,Pune,10,Premium,299,Credit Card,0,Success,4.98,22.19,60,76.74,0,2.04,0,1
CUST_04664,63,Other,Delhi,12,Standard,299,Credit Card,1,Success,0.36,22.6,4,40.9,2,2.03,0,0
CUST_04665,49,Female,Bangalore,10,Basic,299,Debit Card,1,Success,2.93,38.77,27,61.68,1,5.35,0,0
CUST_04666,49,Female,Mumbai,34,Standard,799,Credit Card,1,Success,1.81,39.65,80,53.67,4,1.54,0,1
CUST_04667,22,Male,Chennai,24,Standard,299,Credit Card,1,Success,3.45,20.74,65,60.52,1,1.11,0,1
CUST_04668,53,Male,Bangalore,28,Premium,299,Credit Card,1,Success,3.51,15.09,14,62.95,0,1.24,0,0
CUST_04669,63,Male,Pune,22,Standard,299,Debit Card,0,Failed,7.69,26.59,54,41.99,2,3.25,0,0
CUST_04670,59,Female,Hyderabad,45,Standard,799,NetBanking,1,Success,0.66,21.81,37,56.87,2,2.96,0,1
CUST_04671,59,Female,Pune,16,Premium,499,Credit Card,0,Success,0.43,24.16,22,58.07,0,2.6,0,0
CUST_04672,56,Other,Pune,13,Basic,499,UPI,1,Success,2.57,37.16,81,39.8,3,2.2,0,1
CUST_04673,33,Male,Delhi,36,Basic,499,Debit Card,1,Success,10.92,27.69,13,76.01,0,5.13,0,0
CUST_04674,50,Male,Hyderabad,36,Standard,299,Debit Card,1,Success,9.66,20.2,31,64.45,1,0.5,0,1
CUST_04675,38,Female,Bangalore,43,Basic,499,Credit Card,1,Success,4.1,18.41,43,76.27,4,4.82,1,1
CUST_04676,26,Female,Pune,23,Basic,299,Debit Card,1,Success,10.98,10.64,69,69.74,1,0.9,0,1
CUST_04677,23,Male,Bangalore,14,Standard,499,UPI,0,Success,8.18,30.62,81,25.73,2,4.61,0,1
CUST_04678,62,Female,Chennai,32,Basic,499,NetBanking,1,Success,1.63,27.82,57,43.33,0,4.22,0,1
CUST_04679,52,Female,Delhi,3,Standard,499,Debit Card,0,Failed,0.93,30.64,3,93.06,0,3.95,1,0
CUST_04680,56,Female,Bangalore,27,Premium,299,Debit Card,0,Success,1.79,24.83,61,75.7,2,2.86,0,1
CUST_04681,39,Female,Hyderabad,19,Basic,299,Debit Card,0,Success,1.29,14.44,59,27.57,1,2.36,0,1
CUST_04682,58,Male,Pune,22,Basic,799,Credit Card,1,Success,4.87,25.56,74,69.4,1,3.28,1,1
CUST_04683,22,Other,Chennai,1,Basic,499,UPI,1,Success,4.4,36.39,58,43.36,1,4.69,0,1
CUST_04684,59,Female,Hyderabad,5,Basic,299,NetBanking,0,Success,4.56,25.58,74,18.07,1,2.52,0,1
CUST_04685,40,Male,Delhi,33,Basic,299,UPI,0,Success,1.05,41.43,28,93.14,3,2.23,0,0
CUST_04686,34,Male,Chennai,19,Basic,799,UPI,1,Success,7.85,27.52,18,61.51,0,2.94,0,0
CUST_04687,29,Female,Chennai,36,Standard,799,Debit Card,1,Success,2.84,44.68,16,64.34,2,2.61,1,0
CUST_04688,40,Male,Chennai,6,Basic,799,NetBanking,1,Failed,3.2,45.49,3,34.86,1,2.76,0,0
CUST_04689,33,Male,Pune,15,Standard,299,UPI,1,Success,28.98,16.02,43,36.94,1,5.48,1,1
CUST_04690,20,Female,Mumbai,36,Premium,499,NetBanking,1,Success,1.66,18.53,3,28.17,0,1.84,0,0
CUST_04691,47,Male,Chennai,33,Premium,299,Credit Card,1,Success,2.51,20.43,58,88.34,1,4.89,0,1
CUST_04692,39,Female,Hyderabad,24,Standard,499,Debit Card,1,Success,5.64,7.92,11,27.13,3,4.39,0,0
CUST_04693,26,Male,Hyderabad,27,Basic,299,Credit Card,1,Success,10.62,29.64,46,92.34,1,0.84,1,1
CUST_04694,46,Female,Delhi,11,Standard,299,NetBanking,1,Failed,0.68,29.37,6,40.26,0,1.93,0,0
CUST_04695,64,Male,Bangalore,23,Basic,299,Debit Card,1,Failed,6.64,26.92,84,35.44,4,2.92,1,0
CUST_04696,54,Male,Bangalore,33,Basic,499,Credit Card,1,Success,12.52,12.76,11,58.89,2,2.91,0,0
CUST_04697,40,Male,Mumbai,41,Premium,499,Debit Card,0,Success,2.75,40.88,70,46.32,0,2.2,0,1
CUST_04698,30,Female,Pune,46,Basic,499,Credit Card,1,Failed,1.69,6.2,53,61.95,2,4.52,1,0
CUST_04699,49,Female,Pune,47,Basic,799,UPI,1,Success,5.66,11.77,57,42.46,0,3.3,0,1
CUST_04700,63,Male,Chennai,29,Premium,499,Debit Card,1,Success,1.41,33.86,62,53.73,3,3.11,0,1
CUST_04701,64,Female,Mumbai,31,Premium,499,NetBanking,1,Success,2.42,28.16,14,44.83,1,4.94,0,0
CUST_04702,40,Female,Delhi,1,Basic,799,Debit Card,1,Success,11.36,18.86,36,77.22,3,1.91,0,1
CUST_04703,62,Other,Delhi,34,Basic,499,NetBanking,0,Failed,4.46,25.55,55,70.25,1,2.13,0,0
CUST_04704,34,Male,Bangalore,18,Standard,299,Credit Card,0,Success,0.5,26.29,72,64.95,1,2.42,0,1
CUST_04705,57,Female,Delhi,18,Standard,799,Credit Card,1,Success,2,36.78,79,81.07,0,0.91,0,1
CUST_04706,38,Male,Chennai,6,Basic,299,NetBanking,1,Success,4.93,12.84,30,65.26,1,2.97,0,1
CUST_04707,19,Male,Hyderabad,40,Standard,499,Credit Card,1,Failed,3.28,27.92,14,63.58,0,3.94,1,0
CUST_04708,54,Other,Delhi,1,Premium,299,Debit Card,1,Success,5.4,35.79,1,57.6,2,1.1,0,0
CUST_04709,23,Female,Mumbai,47,Basic,499,Credit Card,1,Success,7.17,15.02,12,45.68,2,1.43,0,0
CUST_04710,61,Male,Chennai,42,Premium,499,NetBanking,1,Success,3.28,24.48,4,45.72,2,3.06,0,0
CUST_04711,35,Male,Delhi,30,Premium,299,NetBanking,0,Success,21.7,24.41,47,62.94,2,3.51,0,1
CUST_04712,47,Female,Pune,4,Basic,499,UPI,1,Success,12.31,8.86,32,80.36,2,2.63,0,1
CUST_04713,39,Female,Delhi,32,Premium,799,NetBanking,1,Success,0.31,27.92,31,71.41,2,2.41,1,1
CUST_04714,50,Male,Pune,10,Basic,299,Credit Card,1,Success,1.55,28.52,52,71.29,1,5.02,0,1
CUST_04715,47,Female,Chennai,43,Standard,299,NetBanking,0,Success,1.79,39.96,20,37.88,1,2.13,0,0
CUST_04716,34,Male,Delhi,5,Premium,299,Credit Card,0,Success,1.02,24.79,65,70.46,1,5.27,1,1
CUST_04717,60,Male,Pune,9,Basic,799,Credit Card,0,Success,1.87,29.38,60,52.02,1,2.15,0,1
CUST_04718,49,Female,Hyderabad,5,Standard,499,UPI,1,Success,2.77,39.72,53,63.51,3,3.78,0,1
CUST_04719,59,Male,Bangalore,11,Premium,799,Credit Card,1,Success,0.26,18.58,74,71.04,2,2.12,1,1
CUST_04720,31,Male,Chennai,35,Basic,299,NetBanking,1,Success,0.68,13.19,40,36.88,1,2.36,1,1
CUST_04721,27,Female,Pune,27,Basic,299,NetBanking,0,Success,0.51,26.22,86,63.15,1,2.05,1,1
CUST_04722,64,Female,Mumbai,4,Basic,299,NetBanking,0,Success,0.24,23.03,37,64.73,1,4.09,0,1
CUST_04723,53,Male,Delhi,10,Standard,299,Credit Card,0,Success,3.28,24.09,32,79.97,1,5.44,0,1
